_181520022,40
_181520028,40
_181510029,40
_181520006,40
_181520021,40
_181510016,40
_181510015,20
_181520018,20
_181520019,20
_181520005,20
_181510024,20
_181520036,20
_181520002,20
_181520025,20
[deleted],20
_181520037,20
_181520012,0
_181520027,0
_181510034,0
devanshu_sharma,0
_181300022,180
rajat_yadav_ec18,180
_181300083,180
_181300025,180
_181300034,180
_181300026,180
_181300061,180
_181300031,180
_181300017,180
_181300036,180
_181300091,180
_181300028,180
_181300086,180
_181300107,180
_181300080,180
_181300008,180
_181300060,180
_181300016,180
_181300041,180
_181300076,180
_181300082,180
_181300050,180
_181300057,180
_181300044,180
_181300023,180
_181300042,180
_181300043,180
_181100021,180
_181300081,180
_181300098,175.71
181300078_sakshi,160
_181300106,160
_181300040,160
_181300058,160
_181200055,160
_181300087,140
_181300096,140
_181300068,120
_181300033,120
_181300047,120
_181300074,120
_181300092,120
_181300053,120
[deleted],120
_181300105,120
sajal_181300074,100
_181300063,60
raghav_achal8126,60
akshat_pandey_e1,60
_181300012,60
_181500033,20
arun_kumar_ec18,0
_181300059,100
_181300035,100
_181300010,100
_181300029,100
_181300001,80
_181300062,80
_181300073,80
_181300049,80
_171300013,80
_181300020,80
_181300070,60
_181300002,60
_181300048,60
prateek_goel_ec1,60
_171300063,60
kaustubh_sharma3,60
_191399002,60
bhadauriaujjwal1,60
yash_jain_ec18,60
_181300069,60
shubham_singh1_1,60
rdixit2022,60
_171300060,40
_181300009,40
_181300103,40
_181300030,40
_181300093,40
_181300005,40
_181300101,40
saksham_dubey_e1,20
nandini_gautam_1,20
kapil_bansal_ec1,20
hardev_singh_cs1,20
gaurav_singh2_c1,20
amansinghchanda1,0
_181300072,0
